Review,y_rasa,c_rasa,y_pelayanan,c_pelayanan,y_tempat,c_tempat,y_harga,c_harga,clean_review
"siapa yg ga kenal KFC. Makananya pasti enak-enak.
tapi tempat parkiran nya hrs di benahi..bila perlu di gratiskan..soalnya ada tukang parkir ghaib..xixixi",1,1,0,0,-1,1,0,0,siapa yang tidak kenal kfc makananya pasti enak tapi tempat parkiran harus di benahi bila perlu di gratiskan soalnya ada tukang parkir ghaib xixixi
Good service.. cuma agak gelap tempatnya nya klo siang. Rasanya kurang nikmat,-1,1,1,1,0,1,0,0,bagus pelayanan cuma agak gelap tempatnya kalau siang rasanya kurang nikmat
"KFC langganan, pelayanan kurang sering antri panjang padahal masih ada counter lain tapi tutup. Kebersihan kamar mandi perlu ditingkatkan lagi.",0,0,-1,1,-1,1,0,0,kfc langganan pelayanan kurang sering antre panjang padahal masih ada counter lain tapi tutup kebersihan kamar mandi perlu ditingkatkan lagi
"not bad ada indoor dan outdoor nya, cashier nya juga ada banyak jadi antrean tidak begitu lama",0,0,1,1,0,1,0,0,not bad ada indoor dan outdoor cashier juga ada banyak jadi antrean tidak begitu lama
"Menuny macam2 & ga ngebosenin, pelayanan cepat & ramah. Harga sangat bersahabat",1,1,1,1,0,0,1,1,menuny macam tidak ngebosenin pelayanan cepat ramah harga sangat bersahabat
Tempat hang out yg enak.. Krn hrgnya lumayan terjangkau dan buka 24jam,0,0,0,0,1,1,0,1,tempat hang out yang enak karena hrgnya lumayan terjangkau dan buka 4jam
Kalau rasanya standar. tempatnya kurang nyaman. Harga agak sulit dijangkau,0,1,0,0,-1,1,-1,1,kalau rasanya standar tempatnya kurang nyaman harga agak sulit dijangkau
Saus ny gk ada dan nasinya sedikit. Harganya mahal,-1,1,0,0,0,0,0,-1,saus nya tidak ada dan nasinya sedikit harganya mahal
Tolong dong pelayanan nya di tingkat kan lebih cepat lebih baik. Semoga kedepannya lebih banyak diskon sehingga harga lebih terjangkau,0,0,0,1,0,0,0,1,tolong dong pelayanan di tingkat akan lebih cepat lebih baik semoga kedepannya lebih banyak diskon sehingga harga lebih terjangkau
Wah disini pelayanan nya lebih ditingkatkan lagi kualitasnya gan... Harganya pas dikantong,0,0,0,1,0,0,1,1,wah disini pelayanan lebih ditingkatkan lagi kualitasnya juragan harganya pas dikantong
"Sama seperti KFC dimana2, tapi tempatnya nya yg ini amat adem, dan tentunya kalo laper habis shopping jng lupa mampir..",0,0,0,0,1,1,0,0,sama seperti kfc dimana tapi tempatnya yang ini amat adem dan tentunya kalau laper habis shopping jangan lupa mampir
Ac panas. Ruangan ber ac tetapi seperti tidak menggunakan ac. Tolong lebih di utamakan kenyaman pengunjung. Makanannya juga standar ga enak-enak banget,0,1,0,0,-1,1,0,0,ac panas ruangan ber ac tetapi seperti tidak menggunakan ac tolong lebih di utamakan kenyaman pengunjung makanannya juga standar tidak enak banget
Ayamnya terenak bumbu meresap sampe ke dalam. Beda dengan tempatnya 2 lain. Harganya tergolong mahal memang,1,1,0,0,0,0,-1,1,ayamnya terenak bumbu meresap sampai ke dalam beda dengan tempatnya lain harganya tergolong mahal memang
Terlalu lama antriannya banyak waktu terbuang & promo kurang menarik maaf ya,0,0,-1,1,0,0,-1,1,terlalu lama antriannya banyak waktu terbuang promo kurang menarik maaf ya
Antrian cepat.. pelayanan kilat.. paket harga hemat..,0,0,1,1,0,0,1,1,antrian cepat pelayanan kilat paket harga hemat
Bersih tempatnya nya pelayanan ramah dan cepat,0,0,1,1,1,1,0,0,bersih tempatnya pelayanan ramah dan cepat
"Pelayanan cukup baik, tempatnya lumayan luas, ada 2 lantai",0,0,0,1,0,1,0,0,pelayanan cukup baik tempatnya lumayan luas ada lantai
"Pelayanannya sangat buruk sekali,karyawannya bagaikan preman yang tidak di didik sama sekali. Makanannya makin ga enak kualitasnya menurun",-1,1,-1,1,0,0,0,0,pelayanannya sangat buruk sekali karyawannya bagaikan preman yang tidak di didik sama sekali makanannya makin tidak enak kualitasnya menurun
Meeting point yang oke kalau malas ke Mal Kelapa Gading. Untuk harga dan rasa standar,0,1,0,0,0,1,0,1,meeting point yang oke kalau malas ke mal kelapa gading untuk harga dan rasa standar
"Pelayanannya cepat. Banyak metode pembayaran, cash dan debit serta aplikasi pay",0,0,1,1,0,0,0,0,pelayanannya cepat banyak metode pembayaran tunai dan debit serta aplikasi bayar
Tempatnya Panas... Makan di tempatnya dgn keringatan. Makanannya juga kurang pas di lidah aku,-1,1,0,0,-1,1,0,0,tempatnya panas makan di tempatnya dengan keringatan makanannya juga kurang pas di lidah aku
"Tempat luas & nyaman, ayamnya no. 1",1,1,0,0,1,1,0,0,tempat luas nyaman ayamnya nomor 1
Ayam goreng yg enak dan tempatnya nya nyaman utk makan bersama keluarga,1,1,0,0,1,1,0,0,ayam goreng yang enak dan tempatnya nyaman untuk makan bersama keluarga
tempatnya ramai banget jadi kurang nyaman,0,0,0,0,-1,1,0,0,tempatnya ramai banget jadi kurang nyaman
Rasa ayamnya spesial....aroma keemasan,1,1,0,0,0,0,0,0,rasa ayamnya spesial aroma keemasan
rasa ayam goreng sangat enak,1,1,0,0,0,0,0,0,rasa ayam goreng sangat enak
"Saya baru kali ini di A&W ROYAL, tolong lebih ramah dalam melayani.. Masukan aja smg sukses",0,0,0,1,0,0,0,0,saya baru kali ini di a w royal tolong lebih ramah dalam melayani masukan saja semoga sukses
"lusa dari sini pesen burger, dagingnga agak aneh, bau, abis makan jd diare muntah2. Harganya ga masuk akal pula",-1,1,0,0,0,0,-1,1,lusa dari sini pesan burger dagingnga agak aneh bau habis makan jadi diare muntah harganya tidak masuk akal pula
"Menu ayamnya juga kurang enak, terlalu kecil dan kering. Ini memiliki outlet lain di lantai dasar dekat pintu masuk mal. Saya bertanya-tanya mengapa setiap A&W yang saya kunjungi memiliki layanan yang buruk, mereka benar-benar harus meningkatkan kualitas staf.",-1,1,-1,1,0,0,0,0,menu ayamnya juga kurang enak terlalu kecil dan kering ini memiliki outlet lain di lantai dasar dekat pintu masuk mal saya bertanya tanya mengapa setiap a w yang saya kunjungi memiliki layanan yang buruk mereka benar harus meningkatkan kualitas staf
Maaf saya penggemar A&W untuk kebersihannya tolong ditingkatkan lagi bekas orang makan sampai berserakan gak di beresin minta tolong pegawainya iya2 doank....,0,0,-1,1,0,0,0,0,maaf saya penggemar a w untuk kebersihannya tolong ditingkatkan lagi bekas orang makan sampai berserakan tidak di membereskan minta tolong pegawainya iya doank
"tadi makan A&W yang di lantai 1 seberang breadtalk, pelayanannya sangat tidak memuaskan. Rasanya juga biasa aja",0,1,-1,1,0,0,0,0,tadi makan a w yang di lantai 1 seberang breadtalk pelayanannya sangat tidak memuaskan rasanya juga biasa saja
Katanya restoran cepat saji. Tp pelayanan lama sekali. Makanannya juga ga hangat udah dingin ga enak lagi,-1,1,-1,1,0,0,0,0,katanya restoran cepat saji tapi pelayanan lama sekali makanannya juga tidak hangat sudah dingin tidak enak lagi
"Lambat sekali pelayanannya, Unknow product knowledge..Menu banyak yg tidak ready dan belum di siapkan bahannya",0,0,-1,1,0,0,0,0,lambat sekali pelayanannya unknow produk knowledge menu banyak yang tidak siap dan belum di siapkan bahannya
"beda jauh rasa ayam dan tekstur luar ayam nya beda jauh dengan waktu 5 tahun yang lalu,seharusnya rasanya harus dipertahankan,nyesel,semoga kedepannya bisa lebih baik lagi",-1,1,0,0,0,0,0,0,beda jauh rasa ayam dan tekstur luar ayam beda jauh dengan waktu 5 tahun yang lalu seharusnya rasanya harus dipertahankan menyesal semoga kedepannya bisa lebih baik lagi
"Pelayanan sangat buruk, mentang mentang yang beli karyawan, masak pesanan udah jadi nggak di panggil. Pesn minum apa di kasih apa hadehhh minta tolong yaa, jangan di beda bedain. Pembeli adalah raja tidak melihat pangkat dan derajat!!",0,0,-1,1,0,0,0,0,pelayanan sangat buruk mentang yang beli karyawan masak pesanan sudah jadi tidak di panggil pesn minum apa di kasih apa aduh minta tolong ya jangan di beda bedain pembeli adalah raja tidak melihat pangkat dan derajat
Pelayanan petugas kebersihan Sangat Buruk Sekali terhadap pengunjung. Sehingga rencana makan di tempatnya kami batalkan... kami sekeluarga berlima kecewa sekali terhadap sikap dan pelayanan kebersihan...,0,0,-1,1,0,0,0,0,pelayanan petugas kebersihan sangat buruk sekali terhadap pengunjung sehingga rencana makan di tempatnya kami batalkan kami sekeluarga berlima kecewa sekali terhadap sikap dan pelayanan kebersihan
"Kasir jutek. Makanan lama dateng, porsi kecil tapi overpriced. Satu2nya yg ga mengecewakan cuma waffle ice creamnya doang.",0,0,-1,1,0,0,-1,1,kasir jutek makanan lama datang porsi kecil tapi overpriced satunya yang tidak mengecewakan cuma waffle ice creamnya saja
"Pelayanan sangat tidak memuaskan...pesan wafel ice cream 1 aja, menunggu hampir 1jam...tolong dibenahi manajemennya. Tempatnya juga kotor ga dibersihkan",0,0,-1,1,-1,1,0,0,pelayanan sangat tidak memuaskan pesan wafel ice cream 1 saja menunggu hampir 1jam tolong dibenahi manajemennya tempatnya juga kotor tidak dibersihkan
"Pelayan sangat tidak memuaskan, kasirnya tidak ramah dan proses lama. Rasa makanannya biasa aja",0,1,-1,1,0,0,0,0,pelayan sangat tidak memuaskan kasirnya tidak ramah dan proses lama rasa makanannya biasa saja
"Gak recommended makan disini, Pelayanan nya buruk, harganya mahal banget lagi!!",0,0,-1,1,0,0,-1,1,tidak rekomendasi makan disini pelayanan buruk harganya mahal banget lagi
"Terlalu lama menunggu makanannya, mana makanannya ga enak lagi",-1,1,-1,1,0,0,0,0,terlalu lama menunggu makanannya mana makanannya tidak enak lagi
pelayan sangat tidak memuaskan. Makanannya biasa aja tidak ada yang special,0,1,-1,1,0,0,0,0,pelayan sangat tidak memuaskan makanannya biasa saja tidak ada yang special
"Parah...!! Pelayanan buruk. Rasanya kurang enak, harganya murah si",-1,1,-1,1,0,0,1,1,parah pelayanan buruk rasanya kurang enak harganya murah sih
"saya gojek tapi makanan yang datang nggak lengkap, nomor tidak bisa dihubungi. restorannya ditutup saja kalau jualannya nggak niat",0,0,-1,1,0,0,0,0,saya gojek tapi makanan yang datang tidak lengkap nomor tidak bisa menghubungi restorannya ditutup saja kalau jualannya tidak niat
"Pelayanannya ramah dan baik, harga mahal sih tapi sesuai juga karena rasanya enak",1,1,1,1,0,0,-1,1,pelayanannya ramah dan baik harga mahal sih tapi sesuai juga karena rasanya enak
"Tempatnya luas tapi kotor banget, jadi harus mikir dua kali kalo mau ke sini",0,0,0,0,-1,1,0,0,tempatnya luas tapi kotor banget jadi harus memikirkan dua kali kalau mau ke sini
"Kualitas layanan memuaskan, rasa makanan dan minumannya juga enak. Tempatnya cukup oke",1,1,1,1,0,1,0,0,kualitas layanan memuaskan rasa makanan dan minumannya juga enak tempatnya cukup oke
"Suasana tempat nyaman, makanannya enak tapi lumayan overprice deh untuk harganya",1,1,0,0,1,1,-1,1,suasana tempat nyaman makanannya enak tapi lumayan overprice deh untuk harganya
"rasa ayamnya enak dan memuaskan. yang kurang cuma pelayannya, tidak ramah dan sangat jutek. Harganya masih lumayan terjangkau",1,1,-1,1,0,0,0,1,rasa ayamnya enak dan memuaskan yang kurang cuma pelayanannya tidak ramah dan sangat jutek harganya masih lumayan terjangkau
"Pelayanannya cukup memuaskan, untuk rasa pun enak. minusnya tempat kotor banget kalo lagi jam makan siang",1,1,1,1,-1,1,0,0,pelayanannya cukup memuaskan untuk rasa pun enak minusnya tempat kotor banget kalau lagi jam makan siang
"Pelayanan ramah dan cepat, tapi kurang nyaman sama tempatnya. Harganya standar",0,0,1,1,-1,1,0,1,pelayanan ramah dan cepat tapi kurang nyaman sama tempatnya harganya standar
"Wafflenya sangat enak, pas sama lidah saya. Pelayanannya lumayan oke la ya. Harganya sangat bersahabat",1,1,0,1,0,0,1,1,wafflenya sangat enak pas sama lidah saya pelayanannya lumayan oke lah ya harganya sangat bersahabat
"Makanannya enak banget, suka! Harganya juga murah pula!",1,1,0,0,0,0,1,1,makanannya enak banget suka harganya juga murah pula
Pelayanannya sangat baik dan ramah. Rasanya lumayan enak,1,1,1,1,0,0,0,0,pelayanannya sangat baik dan ramah rasanya lumayan enak
Enak banget rasa ayam dan nuggetnya. Harganya juga sangat terjangkau,1,1,0,0,0,0,1,1,enak banget rasa ayam dan nuggetnya harganya juga sangat terjangkau
Tempatnya nyaman. Makanannya juga enak. Pelayanannya jg cepat. Top lah,1,1,1,1,1,1,0,0,tempatnya nyaman makanannya juga enak pelayanannya juga cepat top lah
"Pelayanan terbaik la aku suka semua hidangan di sini haha, karena punya ciri khasnya. Dan harganya juga memberikan kualitas, sepadan.",0,0,1,1,0,0,0,1,pelayanan terbaik lah aku suka semua hidangan di sini haha karena punya ciri khasnya dan harganya juga memberikan kualitas sepadan
Tempatnya tidak begitu ramai dan bersih. Petugasnya cepat dalam melayani pesanan kami.,0,0,1,1,1,1,0,0,tempatnya tidak begitu ramai dan bersih petugasnya cepat dalam melayani pesanan kami
"Semua Karyawan sangat ramah, sangat membantu customer. Makanannya cukup bisa dinikmati",0,1,1,1,0,0,0,0,semua karyawan sangat ramah sangat membantu pelanggan makanannya cukup bisa dinikmati
Tempatnya selalu bersih. Pelayanan memuaskan. Karyawan ramah.,0,0,1,1,1,1,0,0,tempatnya selalu bersih pelayanan memuaskan karyawan ramah
"Pelayanan baik.. selalu rame...
Rasa selalu enak... harga relatif..",1,1,1,1,0,0,0,1,pelayanan baik selalu ramai rasa selalu enak harga relatif
"Tempat cukup luas, pelayanan baik. Sayangnya hanya bisa cash saja. Gampang dijangkau juga karena dekat gate utama.",0,0,1,1,0,1,0,0,tempat cukup luas pelayanan baik sayangnya hanya bisa tunai saja gampang dijangkau juga karena dekat gate utama
"Suasana dan tempatnya oke, pelayanan oke",0,0,0,1,0,1,0,0,suasana dan tempatnya oke pelayanan oke
"Sekarang dengan pembayaran pesanan menu yang lebih baik, layanan yang lebih singkat...ya lebih mahal sejak pertama kali saya makan di tahun 2011.",0,0,1,1,0,0,1,1,sekarang dengan pembayaran pesanan menu yang lebih baik layanan yang lebih singkat ya lebih mahal sejak pertama kali saya makan di tahun 11
Harganya tidak mahal. Rasa makanannya begitu-begitu saja,0,1,0,0,0,0,1,1,harganya tidak mahal rasa makanannya begitu saja
Terasa sebanding dengan harganya. Itu tidak buruk,0,1,0,0,0,0,0,1,terasa sebanding dengan harganya itu tidak buruk
"Tempat dan barangnya bagus, makanannya enak",1,1,0,0,1,1,0,0,tempat dan barangnya bagus makanannya enak
Makanan nya enak harga lumayan pas suasana d tempatnya nyaman pelayanan nya cukup baik,1,1,0,1,1,1,0,1,makanan enak harga lumayan pas suasana di tempatnya nyaman pelayanan cukup baik
Pelayan terlihat kurang gercep..dan hanya dua orang..yg satu pembersihan..yg satunya lagi maenin hp...,0,0,-1,1,0,0,0,0,pelayan terlihat kurang gerak cepat dan hanya dua orang yang satu pembersihan yang satunya lagi maenin handphone
"Fasilitas ruangan sejuk, nyaman..
Makan dan minuman enak.",1,1,0,0,1,1,0,0,fasilitas ruangan sejuk nyaman makan dan minuman enak
"Aku tahu menunggu memang sangat menyebalkan
Namun tak bisa dipungkiri disini kita harus menunggu ....
Menunggu menu yang kita pesan siap diambil/dihidangkan
Maka dari itu bersabarlah....",0,0,-1,1,0,0,0,0,aku tahu menunggu memang sangat menyebalkan namun tidak bisa dipungkiri disini kita harus menunggu menu yang kita pesan siap diambil dihidangkan maka dari itu bersabarlah
"Restoran nya bagus ,bersih dan nyaman. Pelayanan nya cepat ,karyawannya sangat ramah ramah
Sangat bagus untuk di kunjungi bersama teman dan keluarga",0,0,1,1,1,1,0,0,restoran bagus bersih dan nyaman pelayanan cepat karyawannya sangat ramah sangat bagus untuk di kunjungi bersama teman dan keluarga
"Untuk pencinta kuliner cepat saji d rekomended tempatnya ini, parkir luas fasilitas memadai",0,0,0,0,1,1,0,0,untuk pencinta kuliner cepat saji di rekomendasi tempatnya ini parkir luas fasilitas memadai
"Rasanya makin ga enak, harganya masih standar",-1,1,0,0,0,0,0,1,rasanya makin tidak enak harganya masih standar
"Rasa dan harganya pas, tempatnya nya nyaman",0,1,0,0,1,1,0,1,rasa dan harganya pas tempatnya nyaman
"Menu dan makanannya lumayan enak, tapi harganya terlalu mahal",0,1,0,0,0,0,-1,1,menu dan makanannya lumayan enak tapi harganya terlalu mahal
"Sering makan kesini karna penyajian cepat, tempatnya luas dan bersih, kamar mandi juga bersih. pelayanan lumayan ramah.",0,0,1,1,1,1,0,0,sering makan kesini karena penyajian cepat tempatnya luas dan bersih kamar mandi juga bersih pelayanan lumayan ramah
"Banyak promo tiap bulannya.
Pelayanan ramah dan ketika kita pulang di pintu juga diucapkan terimakasih oleh semua karyawan",0,0,1,1,0,0,1,1,banyak promo tiap bulannya pelayanan ramah dan ketika kita pulang di pintu juga diucapkan terima kasih oleh semua karyawan
"Terlalu lama menunggu makanannya, Makanan tidak siap. Rasanya juga biasa aja",0,1,-1,1,0,0,0,0,terlalu lama menunggu makanannya makanan tidak siap rasanya juga biasa saja
Porsi makanan cepat saji terburuk di dunia itu seperti seekor semut dan rasanya sangat tidak enak hingga gambarnya menipu. Harganya juga ga masuk akal,-1,1,0,0,0,0,-1,1,porsi makanan cepat saji terburuk di dunia itu seperti seekor semut dan rasanya sangat tidak enak hingga gambarnya menipu harganya juga tidak masuk akal
"tempatnya kotor bngt .. Sudah tidak sda pengunjung tapi sampah2 di meja makan tidak di bersihkan .. Kami harus menggeser sampah tersebut , karena tidak ada meja makkan yg bersih ..",0,0,0,0,-1,1,0,0,tempatnya kotor banget sudah tidak sda pengunjung tapi sampah di meja makan tidak di bersihkan kami harus menggeser sampah tersebut karena tidak ada meja makkan yang bersih
Burgernya fresh jadi enak makannya langsung panas disajikan.. tempatnya kurang nyaman karna panas. harga worth it,1,1,0,0,-1,1,1,1,burgernya segar jadi enak makannya langsung panas disajikan tempatnya kurang nyaman karena panas harga worth it
"Tempatnya nyaman, makanannya fresh, pelayanan ramah",1,1,1,1,1,1,0,0,tempatnya nyaman makanannya segar pelayanan ramah
Makananya lumayan enak ..harganya juga masih terjangkau..anak saya suka...,0,1,0,0,0,0,1,1,makananya lumayan enak harganya juga masih terjangkau anak saya suka
Rasanya cukup oke dan pelayanannya tidak ada yang spesial,0,1,0,1,0,0,0,0,rasanya cukup oke dan pelayanannya tidak ada yang spesial
Tempatnya kurang bersih .. Makananya bolehlah karna harganya murah,0,1,0,0,-1,1,1,1,tempatnya kurang bersih makananya bolehlah karena harganya murah
